clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
05PJN0238R,"COLEGIO MONTE ALBAN","16 DE SEPTIEMBRE 103","","URDIÑOLA","5 DE MAYO","",25050,"","",0001,030,05,URBANO,-100.988027,25.408947,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0240F,CITLALLI,"AVENIDA HIDALGO 1570 ORIENTE","","JUAN PABLOS","CALZADA CUAUHTÉMOC","",27000,"","",0001,035,05,URBANO,-103.422713,25.543629,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0241E,"INSTITUTO FRANCISCO M. GLEASSON","CERRADA DE SAN ABEL 208","","ARCÁNGEL",PROFETA,"",27290,"","",0001,035,05,URBANO,-103.417768,25.51429,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0243C,"CRISTOBAL DE VILLALPANDO","CALLE ANDROS 481","","BLVD. LIBERTAD","CALLE ATENAS","",27084,"","",0001,035,05,URBANO,-103.34489,25.527405,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0246Z,"EDUCACIÓN MONTESSORI PANAMERICANO","LOS ALAMOS170 CARRETERA LOS GONZÁLEZ","","RICON DE SALLEVERDA",ALMENDROS,"",25200,"","",0001,030,05,URBANO,-100.994036,25.426616,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0247Z,"INSTITUTO JEAN PIAGET","ZONAS ARIDAS 219 NORTE","","CONSTITUCIÓN","REVOLUCIÓN","",26089,"","",0001,025,05,URBANO,-100.555308,28.690387,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0248Y,"INSTITUTO VISTA HERMOSA DE SALTILLO","AVENIDA CENTRAL 589","",3,4,"",25015,"","",0001,030,05,URBANO,-100.949727,25.413064,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0250M,"COLEGIO NUEVA LAGUNA","CALZADA RÍO NAZAS 131","",JILGUEROS,"PASEO JACARANDAS NORTE","",27120,"","",0001,035,05,URBANO,-103.446939,25.569571,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0252K,"CENTRO EDUCATIVO HELEN KELLER","PINAR NÚM. 1047","",BOSQUES,FORRAJES,"",25290,"","",0001,030,05,URBANO,-100.953326,25.438202,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0253J,"COLEGIO AMADO NERVO","PRESIDENTE CARDENAS 158","","PROLONGACIÓN PRESIDENTE CARRANZA","PROLONGACIÓN HIDALGO","",27086,"","",0001,035,05,URBANO,-103.340099,25.535171,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0255H,"PEDRO CALDERÓN DE LA BARCA","SAUCES 960 SUR","",HIGUERAS,"CALZADA LAZARO CARDENAS","",27240,"","",0001,035,05,URBANO,-103.433062,25.5268,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0257F,"DIANA LAURA RIOJAS","MELCHOR OCAMPO 991 ORIENTE","","GARCÍA CARRILLO",COMONFORT,"",27000,"","",0001,035,05,URBANO,-103.437701,25.542222,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0259D,"COLEGIO SAN BUENAVENTURA","JULIAN CARRILLO 202 OTE.","",OCAMPO,ESCOBEDO,"",27000,"","",0001,035,05,URBANO,-103.421456,25.543182,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0260T,"ISIDRO MORALES PADILLA","SAN JOSÉ  119","","BOULEVARD FUNDADORES","CAMINO REAL","",25010,"","",0001,030,05,URBANO,-100.940421,25.431914,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0261S,"INSTITUTO PATRIA DE LA LAGUNA","BOULEVARD DIAGONAL LAS FUENTES 1212","",SERAFIN,SANTO,"",27290,"","",0001,035,05,URBANO,-103.412164,25.514443,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0262R,"GUARDERIA DEL JARDÍN DE LOS SOLES","PUERTO ESCONDIDO 4464","",MEXICALI,"PUNTA CHILENO","",27089,"","",0001,035,05,URBANO,-103.400952,25.542342,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0263Q,"ALFRED BINET","DEL PUERTO 18","",MALECON,"SECCIÓN 38","",27276,"","",0001,035,05,URBANO,-103.384601,25.517059,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0264P,"VILLA DE TORREON","GARCÍA CARRILLO 235","",OCAMPO,ESCOBEDO,"",27000,"","",0001,035,05,URBANO,-103.443401,25.543588,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0265O,"JESÚS MARÍA ECHAVARRIA","AVENIDA AMADOR CARDENAS 430","","ADELA AYALA","DOCTOR MONDRAGÓN","",27140,"","",0001,035,05,URBANO,-103.442828,25.558199,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0266N,"INSTITUTO MEXICANO","PRIVADA RAYON 245","","AVENIDA OCAMPO","AVENIDA ESCOBEDO","",27000,"","",0001,035,05,URBANO,-103.449709,25.543348,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0267M,"CENTRO EDUCATIVO MIGUEL ÁNGEL","AVENIDA ALLENDE 2135 ORIENTE","","LA OPINION","EL SIGLO DE TORREON","",27000,"","",0001,035,05,URBANO,-103.425397,25.541203,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0268L,"INSTITUTO EDUCATIVO ALDAMA","HERMENELGILDO GALEANA 233","","JUAN ALDAMA","EMILIO CASTELAR","",25000,"","",0001,030,05,URBANO,-100.998684,25.422451,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0269K,"INSTITUTO PESTALOZZI","GUERRERO 165","","ARROYO LAS VACAS","5 DE FEBRERO","",26215,"","",0001,002,05,URBANO,-100.932981,29.326823,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0270Z,"COLEGIO NUEVO MILENIO","PASEO DE LA SOLEDAD 430","",CORDOBA,"PASEO DE LA LLUVIA","",27258,"","",0001,035,05,URBANO,-103.399397,25.517266,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0273X,BELLAVISTA,"GUERRERO 405","","FRANCISCO DE LUNA","1 DE MAYO","",25650,"","",0001,010,05,URBANO,-101.447278,26.919236,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0276U,"VEINTIUNO DE MARZO","AVENIDA MATAMOROS 662 ORIENTE","",COMONFORT,"FRANCISCO I. MADERO","",27000,"","",0001,035,05,URBANO,-103.441077,25.540153,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0277T,"AMERICO VESPUCIO","SIERRA DE PAPAGALLOS 625","","CALLE DE LA CRUZ","LAS CALABAZAS","",27277,"","",0001,035,05,URBANO,-103.355938,25.540511,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0278S,"COLEGIO SAN LUIS","CALZADA IBEROAMERICANA NÚM. 323","","PRIV. SAN LUIS","VILLA FLORIDA","",27105,"","",0001,035,05,URBANO,-103.407003,25.590926,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0279R,"INSTITUTO FARO","ISIDRO LÓPEZ ZERTUCHE 2376","","JOSÉ RODRÍGUEZ","PROFR. LEOPOLDO VILLARREAL","",25280,"","",0001,030,05,URBANO,-100.999228,25.446265,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0280G,"INSTITUTO ISAAC NEWTON","EMILIO CARRANZA 219","","FRANCISCO I. MADERO","MIGUEL RAMOS ARIZPE","",25000,"","",0001,030,05,URBANO,-101.010675,25.425174,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0281F,"COLEGIO IBEROAMERICANO","DIAGONAL REFORMA 3402 ORIENTE","","AVENIDA MORELOS",MATAMOROS,"",27060,"","",0001,035,05,URBANO,-103.410966,25.539293,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0284C,"CARABELA SANTA MARÍA","BOULEVARD DE LA LIBERTAD 62","","NUEZ DE COCO","CALLE DE LA AMISTAD","",27050,"","",0001,035,05,URBANO,-103.365058,25.549512,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0285B,"LEONARDO DA VINCI","RÍO NILO 1258","","RIO FLORIDO","RIO SABINAS","",27010,"","",0001,035,05,URBANO,-103.41884,25.565014,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0286A,"COLEGIO MADISON","BOULEVARD SENDEROS 321","","COMARCA LAGUNERA SAN PEDRO DE LAS COLONI","BOULEVARD SENDEROS","",27018,"","",0001,035,05,URBANO,-103.390353,25.614396,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0287Z,"MADRE TERESA DE CALCUTA","HIDALGO NÚM. 500","",GUERRERO,ALATORRE,"",27440,"","",0001,017,05,URBANO,-103.408201,25.512217,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0291M,"COLEGIO DE LA NUEVA TLAXCALA","ALFREDO V. BONFIL 703-A","","BOULEVARD CARDENAS","JUAN BERLANGA","",25060,"","",0001,030,05,URBANO,-101.001979,25.397764,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0292L,"COLEGIO JUAN ESCUTIA","CARMELINO DELGADO 4380","","JESÚS DELGADILLO","IGNACIO QUIROZ","",25080,"","",0001,030,05,URBANO,-101.012099,25.381256,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0293K,"INSTITUTO EUREKA","PRIMO DE VERDAD 675","","CALZADA ANTONIO NARRO","MANUEL DOBLADO","",25000,"","",0001,030,05,URBANO,-101.011535,25.413154,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0294J,"INSTITUTO ANDRÉS OSUNA","RÍO NAZAS   1013","","AVENIDA  LAS GRANJAS",7,"",25730,"","",0001,018,05,URBANO,-101.424577,26.933038,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0296H,"LICEO ALBERTO DEL CANTO","FRANCISCO VILLALOBOS 179","","AVENIDA LEALTAD","AVENIDA PROVIDAD","",25204,"","",0001,004,05,URBANO,-100.943264,25.466812,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0301C,"INSTITUTO OXFORD","BOULEVARD ENRIQUE REYNA 820","","BOULEVARD NAZARIO ORTIZ GARZA","BOULEVARD PEDRO FIGUEROA","",25290,"","",0001,030,05,URBANO,-100.96729,25.455018,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0302B,"INSTITUTO BILINGÜE HERBERT","OPALO 267","",PERLA,OBSIDIANA,"",25060,"","",0001,030,05,URBANO,-101.000743,25.394813,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0303A,"ANDRÉS VESALIO","TOMÁS ALBA EDISON 77","","CALZADA DIVISIÓN DEL NORTE",MANARI,"",27270,"","",0001,035,05,URBANO,-103.394346,25.526232,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0305Z,"COLEGIO HERNANDO DE TOVAR","MARTÍN TORRES 24","","MARTÍN TORRES",CUATEMOC,"",27980,"","",0001,024,05,URBANO,-102.183241,25.43619,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0306Y,"COLEGIO AMÉRICA","MANUEL ALANIS TAMEZ 191","","PILAR R. SÁNCHEZ",MORELOS,"",25900,"","",0001,027,05,URBANO,-100.949384,25.549718,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0308W,"CASA DE NIÑOS MONTESSORI","PASEO DE LAS AMAPOLAS 335","",PALMAS,ALCATRACES,"",25025,"","",0001,030,05,URBANO,-101.016099,25.379849,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0309V,"COLEGIO IRLANDES","AVENIDA LA PAZ 495","","AVENIDA ALLENDE","BAHIA DE GUADALUPE","",27089,"","",0001,035,05,URBANO,-103.396994,25.539656,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0310K,"NARCISO BASSOLS","MIRAMAR 841","","AVENIDA ALLENDE","CABO SAN AGUSTÍN","",27089,"","",0001,035,05,URBANO,-103.383034,25.541738,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0311J,"ENRIQUE C. REBSAMEN","FELIPE ÁNGELES 1187","","LA LLAVE",ARMILLITA,"",25000,"","",0001,030,05,URBANO,-100.984899,25.429815,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0312I,"INSTITUTO JOSÉ VASCONCELOS","BOULEVARD ADOLFO LÓPEZ MATEOS NÚM. 1530","","LA MADRID","GUILLERMO PRIETO","",26215,"","",0001,002,05,URBANO,-100.948133,29.330432,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0314G,"COLEGIO LA PAZ DE SALTILLO","AVENIDA UNIVERSIDAD SN",SN,"ISIDRO LÓPEZ ZERTUCHE",PILARES,"",25160,"","",0001,030,05,URBANO,-101.000198,25.443607,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0315F,"COLEGIO ESPAÑOL","SINALOA NÚM. 801","","MÉXICO",JALISCO,"",26025,"","",0001,025,05,URBANO,-100.524658,28.701949,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0316E,"VILLA EDUCATIVA DE SALTILLO","BOULEVARD VENUSTIANO CARRANZA 1720","",COLIMA,CHIAPAS,"",25260,"","",0001,030,05,URBANO,-100.997471,25.440311,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0321Q,"COLEGIO MARIO BENEDETTI","BOULEVARD LA LIBERTAD 210","","CANAL DE LA CONCHA","NOGAL NEGRO","",27054,"","",0001,035,05,URBANO,-103.395094,25.520378,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0322P,"HERMANN EBBINGHAUS","PASEO DEL ALGODON  410","","DEL VENADO","BOULEVARD LOS VIÑEDOS","",27016,"","",0001,035,05,URBANO,-103.446342,25.558662,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0324N,"ALFONSINA STORNI","AVENIDA DE TORREON A LERDO 1796","","ESQUINA CON SARAPE","PUENTE NUEVO","",27293,"","",0001,035,05,URBANO,-103.382867,25.503083,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0325M,"COLEGIO ROBERT MILLIKAN","HACIENDA SAN ANTONIO DEL COYOTE 1827","",ZARAPES,PELTRES,"",27293,"","",0001,035,05,URBANO,-103.381066,25.501319,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0326L,"ESCUELA INTERNACIONAL DE SALTILLO","CARRETERA LOS GONZÁLEZ KILÓMETRO 4. 5","","LOS SILLERES","LOS ADOBES","",25204,"","",0001,030,05,URBANO,-100.945026,25.475189,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0328J,"INSTITUTO INMAGUSA","CARRETERA 57 KILÓMETRO  1050","",DESPOBLADO,DESPOBLADO,"",25870,"","",0001,006,05,URBANO,-101.425157,26.856637,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0331X,"INSTITUTO BILINGÜE LAS AMÉRICAS","AVENIDA ORIENTE 361","",UNO,DOS,"",25010,"","",0001,030,05,URBANO,-100.953463,25.427206,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0332W,"COLEGIO IGINO GIORDANI","LOTE 8 MANZANA 1 ZONA 1 SN",SN,"EJIDO CONOCIDO","EJIDO CONOCIDO","",27412,"","",0001,035,05,URBANO,-103.402941,25.54426,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0333V,"COLEGIO LAGUNERO","RODRÍGUEZ 550 NORTE","","SAN MARTÍN","SIMÓN BOLIVAR","","","","",0001,035,05,URBANO,-103.461718,25.54582,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0335T,"THOMAS ALVA EDISON","CORTEZ 390","",TURIN,NAPOLES,"",27269,"","",0001,035,05,URBANO,-103.401788,25.523913,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0336S,"CELIA CASAS ACOSTA","PASEO DEL AMANECER 241","",PALERMO,NAPOLES,"",27266,"","",0001,035,05,URBANO,-103.405049,25.517413,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0337R,"HANS CHRISTIAN ANDERSEN","VALDEZ CARRILLO 461","",URUGUAY,"AVENIDA 5 DE MAYO","",27170,"","",0001,035,05,URBANO,-103.464063,25.54442,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0340E,"INSTITUTO CAPELLANIA","MORELOS 900","","FRANCISCO COSS","FRANCISCO JAVIER MINA","",25900,"","",0001,027,05,URBANO,-100.949108,25.546489,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0341D,"COLEGIO COSMO","DR. DAVID MARTÍNEZ SOTO  577","","CALZADA BENITO JUÁREZ","BOULEVARD LAS TORRES","",25900,"","",0001,027,05,URBANO,-100.945778,25.541521,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0343B,"COLEGIO CARLO LORENZINI","TUNAS 540-A","","CALLE DE LAS MISIONES",CASCABEL,"",27272,"","",0001,035,05,URBANO,-103.381041,25.524488,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0344A,"MARÍA CURIE","GUADALAJARA 1006","",SALTILLO,MANZANILLO,"",27140,"","",0001,035,05,URBANO,-103.440332,25.559744,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0345Z,"GUADALUPE PATONI","FRANCISCO DE ELIZONDO 315","","EMILIO CASTELAR","MANUEL PÈREZ TREVIÑO","",25000,"","",0001,030,05,URBANO,-100.98859,25.418397,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
05PJN0346Z,"COLEGIO VIZCAYA","CANAL DEL ESTE 113","","CANAL DEL SUR","CANAL DEL ESTE","",27087,"","",0001,035,05,URBANO,-103.363216,25.545202,1,MATUTINO,1,"EDUCACION BASICA",11,PREESCOLAR,001,"PREESCOLAR GENERAL",11,"PREESCOLAR GENERAL",2,PRIVADO,6,PARTICULAR,61,PARTICULAR
